"","ISIN","Country","year","str","PTI","SI","TXT","CTP","cetr_5","diff_c","cetr_5_s","etr_5","diff_e","etr_5_s","ASSETS","LTD","RD","PTI_FOREIGN","ROA","FTSE_ESG_a","ESG","Sector","CAPEX","mean_ROA","n","median_ROA","ctrygrp","PERF","cetr","LEV","RDS","SIZE","FOREIGN","FOR","BTD","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sdg17","sdg","gc","gri","int","report","sdg_total","s_themes","SDG","GC","GRI","INT"
"363","SE0000115446","SE",2016,0.22,2227.806588,0,701.7228677,492.7711016,0.206597196,2.653652389,-0.010684124,0.246039121,211.6054184,0.028757801,44712.25917,146.8317007,1708.872716,NA,4.841270345,3.6,87,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"EUR",-4.81287799579167,0.22119115018974,0.0032839248882892,0.0382193328568506,10.7080029973632,0,0,-0.0109113235645615,2,0,2,0,0,1,9,0,4,1,31,0,9,0,1,9,18,13,1,37,0,"report",170,11,"SDG","GC-member","GRI","no report<IR>"
"364","SE0000115446","SE",2020,0.214,2625.603422,0,634.7815623,535.2676292,0.19840979,-26.61150321,-0.034849873,0.190585819,72.90242988,-0.042673843,63302.9942,105.5948243,1824.929092,NA,4.584170689,3.3,63,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"EUR",-2.94494506476,0.203864614402533,0.00166808577752867,0.0288284798383202,11.0556879087513,0,0,-0.0083668844510505,1,0,5,0,0,2,25,1,0,6,14,0,10,0,0,5,4,14,0,38,0,"report",10,10,"SDG","no GC-member","GRI","no report<IR>"
"365","SE0000148884","SE",2016,0.22,1710.975081,0,496.2750441,368.9651363,0.205202062,-7.449381575,-0.012420639,0.203769394,119.8605262,-0.013853308,288471.2517,588.3717796,NA,NA,0.57260569,4.5,96,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",-1.51248665842,0.215646119220131,0.00203962015671456,NA,12.5723507124781,0,0,-0.00126598747351641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"366","SE0000148884","SE",2020,0.214,2148.675293,0,445.4226263,477.1454085,0.19988398,17.32889568,-0.035800101,0.222866819,-14.39388649,-0.012817262,370217.78,528.6978824,NA,NA,0.670772654,4.4,87,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",-1.89554452323529,0.222064920676686,0.00142807263983918,NA,12.8218467060611,0,0,-0.00127640342766082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"367","SE0000242455","SE",2016,0.22,2487.098326,0,491.6031208,418.4875224,0.217677775,-128.6741093,-0.000269403,0.211655872,-55.55851093,-0.006291306,237126.89,723.2135274,NA,NA,0.989714756,4.3,92,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",-1.09537759242,0.168263360569686,0.00304990095134297,NA,12.3763506776853,0,0,-0.00174175061328051,0,0,0,0,14,0,5,1,0,0,0,0,4,0,0,0,0,0,0,15,0,"report",0,4,"noSDG","no GC-member","GRI","no report<IR>"
"368","SE0000242455","SE",2020,0.214,1759.745293,0,418.3713497,470.5183889,0.234695759,93.93289622,0.006709962,0.222144673,41.78585705,-0.005841123,315936.2226,604.1348732,NA,NA,0.647548307,4.5,89,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",-1.91876887023529,0.267378688706628,0.00191220515402845,NA,12.663295644984,0,0,-0.00147736315301815,0,0,4,0,14,0,18,3,0,1,1,2,54,0,4,9,24,11,0,135,0,"report",300,11,"SDG","no GC-member","GRI","no report<IR>"
"369","SE0000310336","SE",2016,0.22,678.3632516,0,101.0303396,80.94106979,0.193926462,-68.29884556,-0.02353171,0.214708523,-48.20957571,-0.002749649,1693.965569,NA,0,NA,38.38477298,NA,NA,"TOBACCO","#Calc",25.338490235,2,25.338490235,"EUR",13.046282745,0.119318181813491,NA,0,7.4348275497398,0,0,-0.0469009949732219,0,0,1,0,10,2,1,0,0,15,0,0,3,0,0,4,3,0,0,2,0,"report",6,8,"noSDG","no GC-member","GRI","no report<IR>"
"370","SE0000310336","SE",2020,0.214,720.3896183,0,190.7712516,217.9311679,0.428972985,63.76778958,0.18825502,0.278211036,36.60787334,0.037493072,1845.346469,NA,0,NA,45.12112139,3.2,57,"TOBACCO","#Calc",26.402206912,2,26.402206912,"EUR",18.718914478,0.302518473842365,NA,0,7.52042232692054,0,0,-0.117262279876418,4,11,4,3,2,3,6,2,2,45,1,0,7,0,10,5,6,49,0,0,0,"report",15,15,"SDG","no GC-member","no GRI","no report<IR>"
"371","SE0000667891","SE",2016,0.22,1092.062053,0,295.2655475,192.7168328,0.207908565,-47.53681877,-0.010119746,0.24994733,55.01189592,0.031919019,11476.56444,80.15409343,394.5439159,NA,9.061394583,3.6,85,"MACHINERY & EQUIPMENT","#Calc",6.522207615,12,7.57868823,"EUR",2.539186968,0.176470588159884,0.00698415399913879,0.0343782251180389,9.34806236027655,0,0,-0.0165828630404484,1,0,7,1,2,1,15,1,0,0,0,0,12,0,0,22,4,0,2,11,0,"report",10,10,"noSDG","GC-member","GRI","no report<IR>"
"372","SE0000667891","SE",2020,0.214,1223.717186,0,273.4460367,382.1943413,0.245981239,120.3188635,0.008083524,0.21697875,11.57055888,-0.020918966,14505.60437,27.48574853,372.5254111,NA,9.404260471,3.9,85,"MACHINERY & EQUIPMENT","#Calc",6.321953985,12,6.460258513,"EUR",3.082306486,0.312322443185823,0.00189483649415154,0.0256814815569108,9.58229036200945,0,0,-0.026167512696471,0,0,5,0,2,0,16,1,0,5,0,0,2,0,0,3,4,11,3,25,0,"report",10,8,"SDG","GC-member","GRI","no report<IR>"
"373","SE0007100599","SE",2016,0.22,2406.974843,0,514.0283523,647.5285583,0.281574684,117.9940928,0.063793611,0.221599072,-15.50611317,0.003818,289234.5214,1080.803666,NA,NA,0.800355282,3.7,66,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",-1.28473706642,0.269021739127499,0.00373677270876422,NA,12.5749931307459,0,0,-0.00222045836899675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"374","SE0007100599","SE",2020,0.214,2040.144268,0,460.6321794,837.7204564,NA,401.129583,NA,NA,24.04130601,NA,381767.9077,884.7134092,NA,NA,0.605290449,3,36,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",-1.96102672823529,0.410618243787846,0.00231741168221825,NA,12.8525681314764,0,0,-0.00218288266472452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"375","SE0009922164","SE",2016,0.22,936.2534133,0,459.1332545,441.7303405,0.254937313,235.7545895,0.037847628,0.243591316,253.1575035,0.026501631,12579.97018,109.2970726,0,NA,6.981514142,NA,NA,"PAPER","#Calc",6.981514142,1,6.981514142,"EUR",0,0.471806387271838,0.00868818216864803,0,9.43986115982237,0,0,-0.0349500496980304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"376","SE0009922164","SE",2020,0.214,1706.294578,0,440.316562,425.5415676,0.24679224,60.39452798,0.008210406,0.250883165,75.16952241,0.012301331,18830.32694,86.27097439,0,NA,9.911024169,4.4,97,"PAPER","#Calc",9.911024169,1,9.911024169,"EUR",0,0.249395135568438,0.0045814910524331,0,9.84322398421953,0,0,-0.0224048206144996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"377","SE0011166610","SE",2016,0.22,2195.570317,0,586.3263641,833.0039102,0.313561442,349.9784403,0.095924413,0.241784564,103.3008943,0.024147534,13160.51306,46.55305527,358.336511,NA,16.6960507,NA,NA,"CONSTRUCTION","#Calc",10.0916379183846,13,8.934931966,"EUR",6.60441278161539,0.379402064124371,0.00353732829850632,0.027228156635407,9.48497619044155,0,0,-0.0629286754799664,0,0,7,0,0,3,27,8,0,2,0,0,5,0,1,12,9,0,37,50,0,"report",45,9,"noSDG","GC-member","GRI","no report<IR>"
"378","SE0011166610","SE",2020,0.214,2041.556584,0,439.1215257,492.2463219,NA,55.35321297,NA,NA,2.228416807,NA,14216.29106,46.31400921,408.7024195,NA,16.21642612,NA,NA,"CONSTRUCTION","#Calc",10.0895793633077,13,10.53648516,"EUR",6.12684675669231,0.241113239651456,0.00325781239386077,0.0287488781550031,9.56214384373857,0,0,-0.0343181909227342,1,0,28,0,1,11,32,2,0,2,0,1,6,0,0,8,9,8,1,26,0,"report",45,11,"SDG","GC-member","GRI","no report<IR>"
"379","SE0012673267","SE",2016,0.22,38.30760943,0,3.19690994,0.619470438,0.028233352,-7.808203635,-0.187552475,0.053993005,-5.230764133,-0.161792822,108.9746577,13.41398523,NA,NA,42.70768595,NA,NA,"RECREATION","#Calc",11.0784092514286,7,13.80800522,"EUR",23.3061445639832,0.016170950033621,0.123092703506606,NA,4.69111535703212,0,0,-0.00491117575911413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"380","SE0012673267","SE",2020,0.214,340.4898589,0,16.02804125,7.429213713,NA,-65.43561608,NA,NA,-56.83678855,NA,3877.567025,1.832937112,NA,NA,17.21724305,NA,NA,"RECREATION","#Calc",5.01208132414286,7,3.273983808,"EUR",12.2051617258571,0.0218191923160388,0.000472702883066219,NA,8.26296318052348,0,0,-0.00172803342192492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"381","SE0012853455","SE",2016,0.22,15.37614124,0,14.71242291,11.39383128,0.115939556,8.011080204,-0.100054483,0.10340274,11.32967184,-0.112591299,252.2961936,NA,NA,NA,NA,NA,NA,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",NA,0.741007194338181,NA,NA,5.53060376873178,0,0,-0.0450264572254411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"382","SE0012853455","SE",2020,0.214,354.7600595,-3.55271e-13,32.37527535,40.35509674,0.208696922,-35.56355599,0.033403716,0.19787405,-43.54337738,0.022580844,1985.454604,7.063668039,NA,NA,20.85218805,NA,NA,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",18.2858708727647,0.113753213360254,0.00355770815649432,NA,7.59360318654765,0,0,-0.0199429944824213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"383","TW0001216000","TW",2016,0.17,795.4880106,0,211.6817298,160.0316067,0.201781389,24.79864494,0.016339385,0.239391312,76.44876797,0.053949308,11746.73313,116.1756549,30.69266108,NA,6.599101652,2.1,43,"RETAILERS","#Calc",9.188784843,10,7.514036202,"JKT",-2.589683191,0.201174127790179,0.00989003952114131,0.00261286782804437,9.37133044942502,0,0,-0.0135083750797682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"report",0,0,"noSDG","no GC-member","GRI","no report<IR>"
"384","TW0001216000","TW",2020,0.2,1174.277795,0,259.3812514,249.2314164,0.102686211,14.37585753,-0.074971416,0.147241316,24.52569245,-0.03041631,17628.95876,151.9507306,30.66377215,NA,7.108607239,2.4,29,"RETAILERS","#Calc",5.6937699179,10,5.8812420105,"JKT",1.4148373211,0.212242296891938,0.0086193820445468,0.0017393978037759,9.77729821295576,0,0,-0.014004392668396,0,0,0,2,0,13,10,0,0,0,1,0,31,0,1,0,13,2,0,126,0,"report",91,7,"SDG","no GC-member","GRI","no report<IR>"
"385","TW0001301000","TW",2016,0.17,1358.538189,0,137.0944422,120.2572496,0.113652504,-110.6942425,-0.069960051,0.149779697,-93.85704989,-0.033832858,14138.3868,29.75957903,24.44618117,NA,9.967149113,1.4,12,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"JKT",-1.64390739994444,0.0885195944977591,0.00210487797872385,0.00172906439156128,9.55664884524758,0,0,-0.00834237571422929,1,0,0,2,6,3,2,0,0,5,0,1,3,0,12,6,14,0,0,12,0,"report",105,11,"noSDG","no GC-member","GRI","no report<IR>"
"386","TW0001301000","TW",2020,0.2,643.7118384,0,140.2796935,77.1050821,0.17476755,-51.63728559,-0.00033255,0.203473405,11.53732578,0.028373305,17057.45656,27.47782361,36.28441089,NA,3.88250692,2.6,36,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"JKT",-4.96722441683333,0.119781985510242,0.00161089805583535,0.00212718764737103,9.74434272200599,0,0,-0.00444483960176065,0,0,3,0,2,0,10,1,0,1,0,0,43,0,0,2,17,9,0,26,0,"report",153,8,"SDG","no GC-member","GRI","no report<IR>"
"387","TW0001303006","TW",2016,0.17,814.7598092,0,159.1888371,85.10956784,0.166748137,-53.39959972,-0.020416181,0.226852209,20.6796695,0.039687891,16667.74643,36.62522463,NA,NA,5.000740215,0.8,3,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"JKT",-6.61031629794444,0.104459703189788,0.00219737111935414,NA,9.72123077944366,0,0,-0.00502314314151466,0,0,0,1,5,3,1,0,0,2,0,1,3,0,10,0,16,0,0,10,0,"report",136,9,"noSDG","no GC-member","GRI","no report<IR>"
"388","TW0001303006","TW",2020,0.2,808.110928,0,120.5538146,53.65484279,0.137383109,-107.9673428,-0.040067373,0.156815708,-41.06837096,-0.020634774,20809.74933,42.94781398,NA,NA,4.17669377,2.5,31,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"JKT",-4.67303756683333,0.0663953931705772,0.00206383139455145,NA,9.943176873664,0,0,-0.00250068466028947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"389","TW0001326007","TW",2016,0.17,1105.521428,0,183.2183154,158.5990533,0.139678553,-29.33958939,-0.045027253,0.139116298,-4.720327267,-0.045589508,16892.75452,37.71413811,NA,NA,6.743562045,1.4,13,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"JKT",-4.86749446794444,0.143460858634755,0.00223256296451527,NA,9.73464008235441,0,0,-0.00927733050799107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"390","TW0001326007","TW",2020,0.2,712.7894161,0,109.1372584,58.06201287,0.148681928,-84.49587035,-0.02745154,0.156998328,-33.42062486,-0.019135139,18927.34068,27.4758516,NA,NA,3.878110399,2.9,37,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"JKT",-4.97162093783333,0.0814574565201656,0.00145164881134268,NA,9.84836275255992,0,0,-0.00299230805823906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"391","TW0002002003","TW",2016,0.17,699.6119826,0,84.08605848,69.02844942,0.187968559,-49.90558762,0.002761092,0.137594763,-34.84797856,-0.047612703,20978.6772,91.48766238,67.47093787,NA,3.332157122,2.7,53,"METAL PRODUCERS","#Calc",1.22354257483333,6,2.277418516,"JKT",2.10861454716667,0.0986667626295742,0.00436098336934228,0.00321616740782875,9.95126182943821,0,0,-0.0032337171883068,0,1,1,0,0,0,7,4,0,2,0,0,13,0,6,4,15,4,1,6,0,"report",120,9,"SDG","GC-member","GRI","no report<IR>"
"392","TW0002002003","TW",2020,0.2,74.20437239,0,17.33188483,41.63983897,0.087688497,26.79896449,-0.083797115,0.1762471,2.491010356,0.004761487,22638.00575,77.95684127,66.1520756,NA,0.335439838,3.2,41,"METAL PRODUCERS","#Calc",3.1694693675,6,3.362519569,"JKT",-2.8340295295,0.561150746631899,0.00344362671036074,0.00292216886639849,10.02738544319,0,0,-0.00183282179019766,0,0,2,0,0,0,16,4,0,1,0,0,27,0,2,4,20,34,1,56,0,"report",210,8,"SDG","GC-member","GRI","no report<IR>"
"393","TW0002303005","TW",2016,0.17,156.1744626,0,30.49731711,72.00136754,0.134267204,45.4517089,-0.056888673,0.048423645,3.94765847,-0.142732232,11997.11995,43.41821752,419.5974759,NA,1.391325693,1.8,18,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"JKT",-8.26282264779167,0.461031633093643,0.00361905338122422,0.0349748504348329,9.39242189579786,0,0,-0.00597942433288583,0,0,2,2,7,3,5,3,0,2,5,1,21,0,4,5,107,4,0,19,0,"report",5778,13,"SDG","no GC-member","GRI","no report<IR>"
"394","TW0002303005","TW",2020,0.2,721.9757101,0,25.32787233,0.632681432,0.191567598,-143.7624606,0.020370211,0.219564812,-119.0672697,0.048367425,13435.70248,29.02086044,437.9593129,NA,5.686270073,4.5,96,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"JKT",-1.84284568076,0.00087631955362095,0.00215998087805231,0.0325966813831978,9.50567080699192,0,0,6.03816577069664e-05,0,0,1,3,9,4,48,5,0,4,6,2,69,1,6,10,35,9,0,19,0,"report",630,14,"SDG","no GC-member","GRI","no report<IR>"
"395","TW0002317005","TW",2016,0.17,6112.166703,0,1444.695172,1300.196853,0.242460956,261.1285133,0.055927005,0.245240792,405.626833,0.058706841,80425.79412,39.69811713,1585.704928,NA,8.045244929,1.7,19,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"JKT",-1.60890341179167,0.212722740752773,0.000493599318034312,0.0197163726556935,11.2950902261026,0,0,-0.0160372201943127,0,1,10,2,0,0,7,0,0,1,0,0,6,0,1,4,5,0,0,3,0,"report",15,9,"noSDG","no GC-member","GRI","no report<IR>"
"396","TW0002317005","TW",2020,0.2,4674.784748,0,1057.808,895.7658855,0.177985424,-39.19106397,-0.004313222,0.188016741,122.8510504,0.005718096,130766.4433,62.3339322,3196.198052,NA,3.935454163,3.3,58,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"JKT",-3.59366159076,0.191616498681192,0.000476681407148129,0.0244420355202855,11.7811681353965,0,0,-0.00677862220333097,2,0,0,3,0,1,21,1,1,5,0,0,41,0,0,7,18,22,0,45,0,"report",170,10,"SDG","no GC-member","GRI","no report<IR>"
"397","TW0002412004","TW",2016,0.17,1516.237761,0,252.7863173,279.7841248,0.186751605,22.02370545,-0.000653424,0.181420263,-4.974102025,-0.005984767,13873.60766,0.476551176,117.3584692,NA,10.86478733,3.8,75,NA,"#Calc",NA,NA,NA,"JKT",NA,0.18452523212156,3.4349477632554e-05,0.00845911691292559,9.53774358475053,0,0,-0.019980853387222,0,0,0,1,6,0,28,2,0,13,0,0,8,0,1,8,11,13,0,29,3,"report",66,9,"SDG","no GC-member","GRI","<IR>"
"398","TW0002412004","TW",2020,0.2,1446.388954,0,275.95724,266.6547954,0.105063728,-22.62299534,-0.073503386,0.117197202,-13.32055074,-0.061369912,18021.85148,10.11907872,130.7543551,NA,8.657584403,3.3,54,NA,"#Calc",NA,NA,NA,"JKT",NA,0.18435898218288,0.000561489408079397,0.00725532308626039,9.7993402717223,0,0,-0.014635678125786,0,0,1,1,8,3,33,3,0,6,1,0,28,0,0,9,18,41,0,33,3,"report",171,11,"SDG","no GC-member","GRI","<IR>"
"399","TW0002454006","TW",2016,0.17,823.1343291,0,98.67515208,69.10019957,0.107294646,-70.83263637,-0.082347883,0.127069571,-41.25768386,-0.062572958,11502.42853,22.44599831,1726.631182,NA,7.35406158,1.3,7,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"JKT",0.0708457772368423,0.0839476585134687,0.00195141384721127,0.150110142175341,9.35031346857846,0,0,-0.0058857893386563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"400","TW0002454006","TW",2020,0.2,1604.089343,0,208.6674654,118.764721,NA,-202.0531476,NA,0.145290533,-112.1504033,-0.03108854,19001.57725,6.539540146,2626.119648,NA,9.5166737,3,46,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"JKT",-1.70357933118421,0.0740387195502988,0.000344157753851723,0.138205350716346,9.85227726786107,0,0,-0.00608141844193487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"401","TW0002881000","TW",2016,0.17,1651.049934,0,189.3056985,178.2998954,0.12163007,-102.3785934,-0.068699503,0.114265982,-91.37279028,-0.076063591,196520.9327,92.4274777,NA,NA,0.865176034,1.8,21,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",-1.21991631442,0.107991824915939,0.000470318741266589,NA,12.1885242323531,0,0,-0.000892999580762726,7,1,17,10,5,1,3,12,0,3,2,1,24,0,3,1,26,12,1,30,0,"report",330,15,"SDG","GC-member","GRI","no report<IR>"
"402","TW0002881000","TW",2020,0.2,3475.011749,0,412.8522287,213.6911509,0.094299509,-481.3111989,-0.089997275,0.091386039,-282.1501211,-0.092910745,328415.3909,62.9658449,NA,NA,1.15223198,3.6,43,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",-1.41408519723529,0.0614936484636329,0.000191726230392085,NA,12.7020345217838,0,0,-0.000629511079963214,2,0,7,0,2,1,12,3,0,1,1,1,30,0,4,4,9,9,0,61,0,"report",44,13,"SDG","no GC-member","GRI","no report<IR>"
"403","TW0002882008","TW",2016,0.17,1518.796302,0,66.51942671,84.80690872,0.108126316,-173.3884626,-0.082215947,0.065384743,-191.6759446,-0.124957519,252186.4325,44.30337602,NA,NA,0.624339416,2.7,51,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",-1.46075293242,0.0558382375624193,0.000175677079773116,NA,12.4379239044759,0,0,-0.000326048289717568,0,0,0,0,1,0,27,0,0,1,0,1,11,0,1,2,9,6,0,21,0,"report",45,8,"SDG","no GC-member","GRI","no report<IR>"
"404","TW0002882008","TW",2020,0.2,3182.271283,0,192.1429974,248.2380906,0.12480447,-388.216166,-0.059219354,0.114575826,-444.3112593,-0.069447998,389437.4711,31.63229451,NA,NA,0.892409203,3.7,53,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",-1.67390797423529,0.0780065772286957,8.12256057966169e-05,NA,12.872458595077,0,0,-0.000621084425571086,3,0,2,1,3,1,38,3,0,2,0,0,111,0,1,15,30,24,0,47,0,"report",462,12,"SDG","no GC-member","GRI","no report<IR>"
"405","TW0002886009","TW",2016,0.17,858.5247955,0,169.7420623,140.3693373,0.09043379,-5.579877928,-0.098502659,0.139058814,23.79284707,-0.049877634,103006.3418,250.8610615,NA,NA,0.824258367,2,23,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",-1.26083398142,0.163500621106988,0.00243539433705042,NA,11.5425458361902,0,0,-0.00134855624149202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"406","TW0002886009","TW",2020,0.2,996.7991567,0,146.4676704,62.62476369,0.219222419,-136.7350676,-0.160872048,0.330003073,-52.89216093,-0.050091395,137247.3651,225.8579062,NA,NA,0.778529592,2.4,16,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",-1.78778758523529,0.0628258594211951,0.00164562653742341,NA,11.8295401613733,0,0,-0.000441765605717993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"407","US0010551028","US",2016,0.38923934,4067,0,1408,1526,0.265479876,-57.03639578,-0.044007344,0.116437693,-175.0363958,-0.193049527,130797,26.1693194,NA,NA,3.249843181,2.7,54,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"USA",1.16475083258,0.375215146299484,0.000200075838130844,NA,11.7814017819624,0,0,-0.0115459042336002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,"report",0,3,"noSDG","no GC-member","GRI","no report<IR>"
"408","US0010551028","US",2020,0.25766571,4159,0,-619,800,0.156574394,-271.6316879,-0.174467183,0.042279412,-1690.631688,-0.288762166,172296,23.61214577,NA,NA,2.518690329,3.4,39,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"USA",-0.0476268482352942,0.19235393123347,0.000137044073977341,NA,12.0569692069244,0,0,-0.00458097508427996,1,0,2,0,3,0,4,0,0,2,0,0,5,0,0,8,6,8,0,11,0,"report",21,8,"SDG","no GC-member","GRI","no report<IR>"
"409","US00507V1098","US",2016,0.38923934,1106,0,140,121,0.236430872,-309.49871,-0.057029292,0.190385304,-290.49871,-0.10307486,17452,53.59140257,958,878,6.764939752,2.2,37,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",-0.518276050763157,0.109403254972875,0.00307078859557644,0.0548934219573688,9.7672095342435,1,0.793851717902351,-0.00668662691379785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"410","US00507V1098","US",2020,0.25766571,2616,0,419,806,0.308130008,131.9465026,-0.016807494,0.268157479,-255.0534974,-0.056780023,23109,25.90277316,1150,1456,12.18047213,2.5,37,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",0.96021909881579,0.308103975535168,0.00112089545891211,0.0497641611493358,10.0479774310211,1,0.556574923547401,-0.0345865015806136,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"report",0,3,"noSDG","no GC-member","no GRI","no report<IR>"
