Column1;ISIN;Company_Name;Country;Component;FF Mcap (BEUR);Factset_sector;Sector;TR_16;TR_17;TR_18;TR_19;TR_20;ctp_16;ctp_17;ctp_18;ctp_19;ctp_20;ptx_inc_16;ptx_inc_17;ptx_inc_18;ptx_inc_19;ptx_inc_20;SUS_ENV;SUS_SOC;SUS_GOV;SUS_CARBON;FTSE_ESG;FTSE_ESG_DATE
662;US3848021040;W.W. Grainger Inc.;US;Large;167;Distribution Services;Industrials;37.89970738;33.44017094;23.86679001;25.97187758;20.27455121;359.506;335;229;322;180;1019.058;936;1081;1209;947;#N/B;#N/B;#N/B;#N/B;2.8;06/21/2021
663;JP3951600000;Uni-Charm Corp.;JP;Large;167;Consumer Non-Durables;#N/B;32.40851849;38.04640251;26.53422309;24.30325865;34.70876065;16139;19926;22086;29893;22136;75835;92926;91561;69538;95849;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
664;SE0000148884;SKANDINAVISKA ENSKILDA BK A;SE;Large;167;Finance;#N/B;29.00539286;21.93585613;15.30183534;19.04396625;20.73010416;3159;4560;5029;4833;4392;14649;20797;27134;24769;19778;22.3545125;10.396156;10.750781;8739;3.9;06/21/2021
665;JP3505000004;Daiwa House Industry Co. Ltd.;JP;Large;166;Consumer Durables;#N/B;32.99704252;31.22513693;30.72693935;31.28580757;32.1225224;58147;106575;100903;114310;130641;156214;294865;346315;352230;349683;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
666;US4932671088;KeyCorp;US;Large;166;Finance;Financials;18.49173554;33.03941909;15.61507036;15.52917903;14.58868895;144;6;12;18;241;968;1928;2203;2022;1556;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
667;JP3200450009;Orix Corp.;JP;Large;166;Finance;#N/B;30.74658448;33.89432071;26.15654155;17.35804715;25.65366091;31046;50813;181854;67065;124236;391302;424965;435501;395730;412561;#N/B;#N/B;#N/B;#N/B;2.1;06/21/2021
668;GB0004544929;IMPERIAL BRANDS;GB;Large;166;Consumer Non-Durables;#N/B;27.07622298;22.64770241;22.23469961;37.24770642;28.66572372;401;570;407;522;568;879;1828;1781;1635;2121;#N/B;#N/B;#N/B;#N/B;3.8;06/21/2021
669;US8962391004;Trimble Inc;US;Large;166;Electronic Technology;Information Technology;25.18392756;52.25624496;-1.90647482;-49.21693735;1.113924051;57.4;46.6;62.3;63.1;59;176.7;248.2;278;344.8;395;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
670;US55261F1049;M&T Bank Corp.;US;Large;165;Finance;Financials;34.869298;37.89067517;22.12069467;22.51835642;20.47231476;276.866;494.205;375.116;320.513;275.558;2002.303;2265.853;2432.071;2442.061;1634.842;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
671;US70432V1026;PAYCOM SOFTWARE;US;Large;165;Technology Services;Information Technology;23.41421659;3.324147434;21.5475843;20.12986151;22.84818432;9.323;18.332;13.511;24.566;27.53;57.243;127.732;174.711;226.087;185.936;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
672;IE0004906560;KERRY GRP;IE;Large;165;Consumer Non-Durables;#N/B;12.86578388;4.036458333;12.52021999;12.30435456;12.81363421;57.3;54.7;46.1;67.2;74.7;611.7;614.4;618.2;645.3;633.7;#N/B;#N/B;#N/B;#N/B;3.5;06/21/2021
673;US8793691069;TELEFLEX;US;Large;165;Health Technology;Health Care;3.285786957;45.50473657;10.56149489;-35.91554061;6.130567017;23.955;49.144;65.605;73.632;77.163;245.725;284.911;219.628;339.903;357.732;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
674;US42809H1077;Hess Corp.;US;Large;164;Energy Minerals;Energy;#N/B;#N/B;152.2727273;208.5972851;#N/B;-132;210;463;417;64;-3854;-5778;220;221;-2850;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
675;FI0009005987;UPM KYMMENE;FI;Large;163;Process Industries;#N/B;18.60465116;17.95088908;18.71249318;17.94478528;23.02452316;145;216;252;176;145;1075;1181;1833;1304;734;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
676;US4364401012;Hologic Inc.;US;Large;163;Health Technology;Health Care;20.3467373;38.60219423;#N/B;#N/B;-10.83940513;184.8;867.8;178.2;180.6;265.9;415.3;1230.5;-418.6;-257.7;1001.9;29.41262375;13.559555;11.401819;51824.31;2.6;06/21/2021
677;INE018A01030;Larsen & Toubro Ltd;IN;Large;163;Industrial Services;#N/B;30.98351293;22.57802092;27.48368439;29.71038314;24.36942471;32146.9;32016.7;34034.4;48828;40464.5;80196.2;88873.6;116391.6;136891.2;133905.5;#N/B;#N/B;#N/B;#N/B;3.3;06/21/2021
678;SE0009922164;Essity B;SE;Large;163;Consumer Non-Durables;#N/B;49.03942116;18.36270608;11.00744313;21.78736518;25.80542468;3782;2971;2466;1130;3917;8016;10554;9539;12980;15706;#N/B;#N/B;#N/B;#N/B;4.4;06/21/2021
679;JP3476480003;Dai-ichi Life Holdings;JP;Large;163;Finance;#N/B;32.81044177;25.47661317;3.405616307;29.53289348;67.97183599;118807;101035;56686;169576;143811;265702;310367;376760;319349;101264;24.90963309;9.110581;13.522361;155300;3.2;06/21/2021
